card_id,amount,hour,txn_type,merchant_category,txns_last_24h,avg_amount_7d,is_fraud
3877092912563874,702.07,6,atm,travel,6,739.39,0
3877092912563874,973.8,21,pos,grocery,4,739.39,0
3877092912563874,944.7,9,atm,fuel,5,739.39,0
3877092912563874,1196.06,5,online,travel,1,739.39,0
3877092912563874,361.2,5,pos,grocery,5,739.39,0
3877092912563874,920.58,10,atm,grocery,4,739.39,0
3877092912563874,1401.23,5,online,electronics,1,739.39,0
3877092912563874,578.89,5,online,travel,3,739.39,0
3877092912563874,594.58,10,atm,fuel,5,739.39,0
7310478852787169,762.67,16,pos,fuel,1,659.36,0
7310478852787169,1149.01,8,atm,travel,2,659.36,0
7310478852787169,759.02,6,atm,fuel,3,659.36,0
7310478852787169,1036.33,1,pos,fuel,5,659.36,0
7310478852787169,672.23,14,atm,grocery,4,659.36,0
7310478852787169,827.54,3,pos,fuel,6,659.36,0
7310478852787169,491.53,21,pos,electronics,5,659.36,0
7310478852787169,668.62,9,atm,travel,1,659.36,0
7310478852787169,731.09,19,pos,grocery,6,659.36,0
7310478852787169,990.86,2,atm,grocery,6,659.36,0
7310478852787169,799.6,13,pos,electronics,1,659.36,0
7310478852787169,396.63,15,online,fuel,5,659.36,0
7310478852787169,773.84,19,atm,grocery,4,659.36,0
7310478852787169,681.43,23,online,grocery,5,659.36,1
7310478852787169,638.16,5,pos,travel,3,659.36,0
7310478852787169,437.88,12,online,electronics,1,659.36,0
7310478852787169,771.11,17,atm,fuel,3,659.36,0
7310478852787169,9.4,12,atm,fuel,5,659.36,0
7310478852787169,983.6,18,pos,travel,4,659.36,0
7310478852787169,713.1,21,online,travel,2,659.36,0
7779289090844405,1877.28,10,atm,fuel,1,1682.18,0
7779289090844405,491.22,3,atm,electronics,3,1682.18,0
7779289090844405,702.0,18,online,travel,5,1682.18,0
7779289090844405,2635.52,14,atm,grocery,2,1682.18,0
7779289090844405,1539.75,22,atm,grocery,6,1682.18,0
7779289090844405,1062.57,6,online,fuel,6,1682.18,1
7779289090844405,1385.7,9,online,travel,1,1682.18,0
7779289090844405,2164.44,21,atm,fuel,4,1682.18,0
7779289090844405,3183.71,15,online,grocery,5,1682.18,0
7779289090844405,1156.49,15,online,travel,6,1682.18,0
7779289090844405,635.92,1,pos,electronics,5,1682.18,0
7779289090844405,3247.16,13,atm,fuel,5,1682.18,0
7779289090844405,207.52,5,online,electronics,4,1682.18,0
7779289090844405,1563.21,13,pos,electronics,1,1682.18,0
7779289090844405,2288.93,12,pos,grocery,6,1682.18,0
7779289090844405,2025.19,9,online,electronics,2,1682.18,0
7779289090844405,2137.16,15,atm,electronics,4,1682.18,0
7779289090844405,1693.27,11,atm,fuel,4,1682.18,0
7779289090844405,1840.01,14,online,travel,3,1682.18,0
7779289090844405,195.05,19,online,grocery,6,1682.18,0
9083025759061024,986.17,10,online,grocery,5,1046.12,0
9083025759061024,643.89,10,atm,fuel,2,1046.12,0
9083025759061024,479.5,18,atm,fuel,3,1046.12,0
9083025759061024,777.39,7,pos,travel,5,1046.12,0
9083025759061024,769.42,4,pos,travel,3,1046.12,0
9083025759061024,1740.41,16,online,electronics,1,1046.12,0
9083025759061024,85.39,6,pos,fuel,5,1046.12,0
9083025759061024,1376.31,2,pos,electronics,4,1046.12,0
9083025759061024,453.56,17,online,electronics,3,1046.12,0
9083025759061024,989.79,23,online,electronics,2,1046.12,0
9083025759061024,1493.88,23,pos,travel,2,1046.12,0
9083025759061024,1368.34,14,pos,electronics,5,1046.12,0
9083025759061024,1182.7,21,online,electronics,5,1046.12,0
9083025759061024,1146.39,7,online,travel,3,1046.12,0
9083025759061024,1752.07,12,pos,electronics,5,1046.12,0
9083025759061024,1696.0,15,atm,electronics,6,1046.12,0
9083025759061024,1662.89,16,atm,grocery,3,1046.12,0
9083025759061024,776.31,21,pos,travel,6,1046.12,0
9083025759061024,1542.87,20,atm,travel,1,1046.12,0
9083025759061024,1043.27,3,pos,fuel,4,1046.12,0
8389035037379260,705.31,13,atm,travel,1,626.68,0
8389035037379260,137.9,17,online,fuel,6,626.68,1
8389035037379260,849.33,17,online,fuel,5,626.68,0
8389035037379260,1060.2,12,online,travel,1,626.68,0
8389035037379260,1501.89,23,pos,travel,4,626.68,0
8389035037379260,604.77,22,atm,travel,5,626.68,0
8389035037379260,755.6,18,pos,grocery,4,626.68,0
8389035037379260,948.84,9,pos,fuel,5,626.68,0
8389035037379260,1163.59,15,atm,grocery,6,626.68,0
8389035037379260,479.6,3,online,electronics,2,626.68,0
8389035037379260,57.54,21,atm,travel,3,626.68,0
8389035037379260,607.78,22,atm,fuel,1,626.68,0
8389035037379260,985.94,7,pos,grocery,4,626.68,0
8389035037379260,743.79,21,pos,travel,1,626.68,0
8389035037379260,270.33,15,pos,grocery,6,626.68,0
8389035037379260,325.63,20,pos,electronics,3,626.68,0
8389035037379260,466.58,20,atm,travel,6,626.68,0
8389035037379260,42.66,8,pos,travel,4,626.68,0
8389035037379260,1009.84,23,atm,electronics,2,626.68,0
8389035037379260,1208.34,9,online,fuel,1,626.68,0
9433854507896193,28.79,20,pos,travel,4,1254.3,0
9433854507896193,2733.92,19,pos,travel,6,1254.3,0
9433854507896193,1236.1,1,pos,fuel,5,1254.3,0
9433854507896193,151.38,9,online,fuel,1,1254.3,0
9433854507896193,528.58,13,online,travel,4,1254.3,0
9433854507896193,1596.84,1,online,electronics,3,1254.3,0
9433854507896193,991.18,13,pos,grocery,6,1254.3,0
9433854507896193,1172.56,23,online,fuel,1,1254.3,0
9433854507896193,2159.77,23,pos,electronics,6,1254.3,0
9433854507896193,1727.36,0,atm,travel,3,1254.3,0
9433854507896193,3211.6,18,online,fuel,1,1254.3,1
9433854507896193,41.47,22,pos,fuel,2,1254.3,0
9433854507896193,2700.51,15,pos,electronics,1,1254.3,0
9433854507896193,2812.93,18,online,fuel,4,1254.3,0
9433854507896193,798.99,18,atm,electronics,2,1254.3,0
9433854507896193,1676.16,13,pos,grocery,6,1254.3,0
9433854507896193,1746.17,9,atm,fuel,6,1254.3,0
9433854507896193,1823.14,6,pos,travel,3,1254.3,0
9433854507896193,172.17,19,atm,fuel,4,1254.3,0
9433854507896193,2835.45,21,pos,grocery,1,1254.3,0
3332126680342906,204.98,7,online,travel,6,258.17,0
3332126680342906,341.38,4,online,travel,1,258.17,0
3332126680342906,361.7,4,pos,fuel,2,258.17,0
3332126680342906,240.36,0,atm,fuel,1,258.17,0
3332126680342906,232.44,13,pos,fuel,2,258.17,0
3332126680342906,214.26,1,atm,grocery,4,258.17,0
3332126680342906,512.64,16,pos,electronics,3,258.17,0
3332126680342906,279.66,18,online,travel,4,258.17,0
3332126680342906,291.32,9,online,travel,6,258.17,1
3332126680342906,173.12,22,atm,grocery,6,258.17,0
3332126680342906,304.71,10,online,travel,3,258.17,0
3332126680342906,287.23,1,atm,fuel,2,258.17,0
3332126680342906,259.86,4,online,electronics,2,258.17,0
3332126680342906,271.65,23,pos,grocery,5,258.17,0
3332126680342906,344.13,2,atm,electronics,5,258.17,0
3332126680342906,211.95,7,pos,travel,1,258.17,0
3332126680342906,110.9,13,online,electronics,2,258.17,0
3332126680342906,216.82,7,pos,electronics,1,258.17,0
3332126680342906,389.8,12,pos,fuel,5,258.17,0
3332126680342906,368.26,19,atm,fuel,4,258.17,0
1334649792830310,15.56,14,pos,fuel,4,290.23,0
1334649792830310,459.71,19,online,grocery,2,290.23,0
1334649792830310,254.87,23,pos,electronics,2,290.23,0
1334649792830310,2.39,1,online,electronics,6,290.23,1
1334649792830310,228.98,17,atm,electronics,1,290.23,0
1334649792830310,274.19,15,online,grocery,4,290.23,0
1334649792830310,221.26,14,atm,fuel,4,290.23,0
1334649792830310,99.49,4,atm,grocery,2,290.23,0
1334649792830310,808.4,17,online,electronics,2,290.23,0
1334649792830310,397.45,9,online,electronics,5,290.23,1
1334649792830310,172.04,10,pos,travel,2,290.23,0
1334649792830310,392.71,12,atm,electronics,4,290.23,0
1334649792830310,365.22,5,online,fuel,6,290.23,1
1334649792830310,10.89,2,atm,fuel,6,290.23,0
1334649792830310,186.36,2,pos,grocery,2,290.23,0
1334649792830310,68.6,22,pos,grocery,4,290.23,0
1334649792830310,304.2,4,atm,travel,6,290.23,0
1334649792830310,381.53,16,atm,grocery,4,290.23,0
1334649792830310,264.87,0,pos,electronics,6,290.23,0
1334649792830310,140.31,17,online,travel,1,290.23,0
2654441844229930,1475.0,1,pos,fuel,3,1630.84,0
2654441844229930,1171.15,15,pos,travel,2,1630.84,0
2654441844229930,2424.32,20,atm,fuel,6,1630.84,0
2654441844229930,1469.67,11,pos,grocery,3,1630.84,0
2654441844229930,3388.59,11,pos,travel,3,1630.84,0
2654441844229930,1404.83,20,online,travel,1,1630.84,0
2654441844229930,1141.82,21,atm,travel,6,1630.84,0
2654441844229930,514.37,11,atm,fuel,5,1630.84,0
2654441844229930,2090.21,14,pos,grocery,1,1630.84,0
2654441844229930,1141.76,9,atm,electronics,3,1630.84,0
2654441844229930,3348.72,1,online,grocery,2,1630.84,0
2654441844229930,2067.08,4,online,fuel,4,1630.84,0
2654441844229930,1306.17,19,pos,grocery,3,1630.84,0
2654441844229930,1523.0,13,pos,fuel,3,1630.84,0
2654441844229930,1605.22,22,atm,travel,3,1630.84,0
2654441844229930,2297.8,13,online,fuel,1,1630.84,0
2654441844229930,1168.31,22,pos,fuel,2,1630.84,0
2654441844229930,985.8,12,atm,electronics,2,1630.84,0
2654441844229930,600.73,3,online,travel,3,1630.84,0
2654441844229930,2910.22,17,pos,electronics,6,1630.84,0
9238322610088387,337.85,6,atm,electronics,5,301.97,0
9238322610088387,228.44,14,online,grocery,6,301.97,0
9238322610088387,715.92,3,atm,grocery,4,301.97,0
9238322610088387,499.11,13,pos,travel,2,301.97,0
9238322610088387,352.38,23,atm,travel,6,301.97,0
9238322610088387,224.69,4,pos,grocery,2,301.97,0
9238322610088387,419.82,23,pos,fuel,1,301.97,0
9238322610088387,183.35,17,atm,grocery,4,301.97,0
9238322610088387,172.87,11,online,grocery,3,301.97,0
9238322610088387,424.31,11,atm,travel,2,301.97,0
9238322610088387,462.87,13,atm,electronics,1,301.97,0
9238322610088387,382.78,6,pos,travel,3,301.97,0
9238322610088387,41.06,10,online,grocery,4,301.97,0
9238322610088387,223.73,5,pos,grocery,6,301.97,0
9238322610088387,211.59,0,pos,electronics,1,301.97,0
9238322610088387,659.58,16,atm,fuel,2,301.97,0
9238322610088387,297.99,11,atm,grocery,3,301.97,0
9238322610088387,302.04,9,atm,electronics,4,301.97,0
9238322610088387,322.72,15,pos,electronics,4,301.97,0
9238322610088387,531.91,20,atm,travel,6,301.97,0
6005820152100135,969.26,0,atm,electronics,4,461.97,0
6005820152100135,416.11,12,atm,travel,3,461.97,0
6005820152100135,32.59,18,pos,fuel,1,461.97,0
6005820152100135,292.15,13,online,travel,1,461.97,0
6005820152100135,330.15,16,online,travel,2,461.97,0
6005820152100135,474.92,1,atm,fuel,1,461.97,0
6005820152100135,199.23,4,online,electronics,3,461.97,0
6005820152100135,265.55,2,online,electronics,4,461.97,0
6005820152100135,356.83,0,atm,travel,4,461.97,0
6005820152100135,96.33,8,pos,electronics,1,461.97,0
6005820152100135,361.9,8,online,grocery,2,461.97,0
6005820152100135,399.99,7,pos,travel,1,461.97,0
6005820152100135,755.8,8,atm,fuel,5,461.97,0
6005820152100135,515.94,20,pos,travel,3,461.97,0
6005820152100135,726.97,2,pos,travel,3,461.97,0
6005820152100135,468.59,5,pos,travel,6,461.97,0
6005820152100135,375.58,20,online,fuel,5,461.97,0
6005820152100135,202.67,23,pos,fuel,1,461.97,0
6005820152100135,335.67,3,atm,travel,6,461.97,0
6005820152100135,577.26,4,atm,electronics,6,461.97,0
2074971381270235,1561.33,19,pos,travel,5,1201.17,0
2074971381270235,336.59,2,atm,travel,4,1201.17,0
2074971381270235,2010.8,2,atm,travel,3,1201.17,0
2074971381270235,1338.3,23,online,travel,2,1201.17,0
2074971381270235,1450.96,8,atm,travel,2,1201.17,0
2074971381270235,434.22,15,pos,fuel,1,1201.17,0
2074971381270235,1697.31,9,online,grocery,2,1201.17,0
2074971381270235,1753.4,2,pos,fuel,4,1201.17,0
2074971381270235,1289.12,12,online,electronics,6,1201.17,0
2074971381270235,773.89,22,atm,electronics,1,1201.17,0
2074971381270235,1223.86,8,atm,grocery,1,1201.17,0
2074971381270235,1182.74,18,pos,electronics,3,1201.17,0
2074971381270235,999.97,22,pos,fuel,2,1201.17,0
2074971381270235,954.86,6,pos,travel,2,1201.17,0
2074971381270235,1931.11,22,online,fuel,6,1201.17,1
2074971381270235,1179.69,2,online,electronics,2,1201.17,0
2074971381270235,1081.36,2,pos,electronics,4,1201.17,0
2074971381270235,1896.28,3,online,electronics,5,1201.17,0
2074971381270235,1296.1,12,atm,fuel,2,1201.17,0
2074971381270235,1384.61,22,atm,fuel,1,1201.17,0
4862154399729707,759.76,10,online,electronics,1,913.42,0
4862154399729707,605.92,12,pos,grocery,5,913.42,0
4862154399729707,142.68,4,atm,fuel,2,913.42,0
4862154399729707,1370.29,22,pos,electronics,5,913.42,0
4862154399729707,485.53,6,online,electronics,2,913.42,0
4862154399729707,988.45,13,atm,fuel,4,913.42,0
4862154399729707,837.47,18,online,fuel,6,913.42,0
4862154399729707,1252.32,22,atm,travel,2,913.42,0
4862154399729707,385.69,8,atm,fuel,1,913.42,0
4862154399729707,1166.88,15,online,grocery,3,913.42,0
4862154399729707,1174.38,13,online,fuel,5,913.42,1
4862154399729707,1206.76,20,online,travel,6,913.42,0
4862154399729707,931.42,17,pos,grocery,4,913.42,0
4862154399729707,1594.12,3,atm,electronics,2,913.42,0
4862154399729707,915.9,7,atm,fuel,3,913.42,0
4862154399729707,713.63,23,online,fuel,4,913.42,0
4862154399729707,757.6,3,pos,travel,4,913.42,0
4862154399729707,394.63,21,online,travel,4,913.42,0
4862154399729707,888.66,12,atm,travel,6,913.42,0
4862154399729707,1510.42,11,online,fuel,6,913.42,0
8492275681649982,590.12,23,pos,electronics,2,471.23,0
8492275681649982,633.94,6,atm,electronics,5,471.23,0
8492275681649982,802.72,22,online,electronics,3,471.23,0
8492275681649982,617.16,3,atm,travel,3,471.23,0
8492275681649982,710.04,7,online,electronics,6,471.23,0
8492275681649982,446.6,15,online,travel,2,471.23,0
8492275681649982,558.33,18,pos,electronics,6,471.23,0
8492275681649982,748.4,20,pos,travel,4,471.23,0
8492275681649982,512.68,7,atm,grocery,6,471.23,0
8492275681649982,494.84,13,pos,grocery,4,471.23,0
8492275681649982,509.67,13,online,grocery,3,471.23,0
8492275681649982,365.74,6,pos,fuel,6,471.23,0
8492275681649982,145.08,12,atm,grocery,4,471.23,0
8492275681649982,625.72,2,pos,electronics,6,471.23,0
8492275681649982,619.43,11,online,fuel,1,471.23,0
8492275681649982,583.49,21,atm,electronics,1,471.23,0
8492275681649982,705.69,11,pos,electronics,4,471.23,0
8492275681649982,232.42,21,pos,electronics,5,471.23,0
8492275681649982,766.52,11,atm,fuel,1,471.23,0
8492275681649982,296.66,9,atm,grocery,3,471.23,0
7909944463047262,558.61,8,pos,grocery,1,431.18,0
7909944463047262,269.29,7,atm,fuel,6,431.18,0
7909944463047262,268.29,3,atm,travel,3,431.18,0
7909944463047262,464.25,15,atm,grocery,5,431.18,0
7909944463047262,399.2,19,atm,grocery,6,431.18,0
7909944463047262,633.42,17,online,travel,5,431.18,0
7909944463047262,449.9,10,atm,electronics,1,431.18,0
7909944463047262,793.11,8,pos,fuel,4,431.18,0
7909944463047262,663.14,20,atm,grocery,2,431.18,0
7909944463047262,785.26,1,atm,electronics,2,431.18,0
7909944463047262,452.51,10,atm,travel,4,431.18,0
7909944463047262,429.23,4,online,fuel,2,431.18,0
7909944463047262,679.98,4,pos,travel,4,431.18,0
7909944463047262,413.76,8,pos,travel,1,431.18,0
7909944463047262,410.08,11,pos,grocery,5,431.18,0
7909944463047262,353.67,18,pos,electronics,2,431.18,0
7909944463047262,357.31,17,pos,travel,5,431.18,0
7909944463047262,407.8,5,atm,travel,2,431.18,0
7909944463047262,50.91,19,atm,electronics,5,431.18,0
7909944463047262,408.81,15,online,electronics,3,431.18,0
8004194562221506,1078.23,10,pos,fuel,1,686.14,0
8004194562221506,763.53,11,atm,electronics,6,686.14,0
8004194562221506,741.09,1,atm,grocery,3,686.14,0
8004194562221506,582.41,19,pos,grocery,4,686.14,0
8004194562221506,642.96,7,pos,fuel,2,686.14,0
8004194562221506,1020.63,11,pos,grocery,6,686.14,0
8004194562221506,590.63,3,pos,grocery,2,686.14,0
8004194562221506,835.96,12,pos,electronics,5,686.14,0
8004194562221506,691.03,9,pos,electronics,6,686.14,0
8004194562221506,883.78,17,online,electronics,1,686.14,0
8004194562221506,883.75,20,pos,grocery,3,686.14,0
8004194562221506,1007.9,23,pos,fuel,6,686.14,0
8004194562221506,324.52,1,pos,fuel,1,686.14,0
8004194562221506,451.65,8,pos,fuel,1,686.14,0
8004194562221506,437.48,6,online,electronics,6,686.14,0
8004194562221506,381.96,21,pos,travel,3,686.14,0
8004194562221506,419.14,4,online,fuel,6,686.14,0
8004194562221506,739.24,22,online,electronics,1,686.14,0
8004194562221506,738.33,3,online,grocery,1,686.14,0
8004194562221506,837.92,18,pos,fuel,2,686.14,0
4735374870563142,826.02,9,pos,grocery,5,1394.24,0
4735374870563142,1682.25,9,atm,fuel,4,1394.24,0
4735374870563142,1892.54,0,online,electronics,3,1394.24,0
4735374870563142,2080.65,22,atm,electronics,1,1394.24,0
4735374870563142,2083.05,23,atm,electronics,2,1394.24,0
4735374870563142,259.34,4,pos,electronics,3,1394.24,0
4735374870563142,2244.09,22,online,grocery,1,1394.24,0
4735374870563142,1510.3,21,atm,fuel,6,1394.24,0
4735374870563142,1707.5,7,online,grocery,3,1394.24,0
4735374870563142,1829.03,22,pos,fuel,4,1394.24,0
4735374870563142,1223.99,12,atm,grocery,2,1394.24,0
4735374870563142,1604.78,18,pos,grocery,6,1394.24,0
4735374870563142,1588.18,2,online,travel,2,1394.24,0
4735374870563142,597.96,15,atm,electronics,6,1394.24,0
4735374870563142,1498.04,8,online,travel,4,1394.24,0
4735374870563142,1239.4,12,online,electronics,3,1394.24,0
4735374870563142,109.17,1,atm,electronics,4,1394.24,0
4735374870563142,1045.05,19,online,grocery,5,1394.24,0
4735374870563142,1217.69,20,pos,travel,2,1394.24,0
4735374870563142,998.73,4,atm,electronics,3,1394.24,0
2996756435814539,1006.71,13,online,travel,5,1780.45,1
2996756435814539,2044.8,23,pos,grocery,5,1780.45,0
2996756435814539,507.74,22,atm,travel,5,1780.45,0
2996756435814539,980.66,20,pos,electronics,3,1780.45,0
2996756435814539,2325.69,8,pos,fuel,3,1780.45,0
2996756435814539,1388.27,3,atm,grocery,3,1780.45,0
2996756435814539,1855.61,15,atm,electronics,6,1780.45,0
2996756435814539,1107.5,13,atm,fuel,5,1780.45,0
2996756435814539,825.21,19,pos,fuel,3,1780.45,0
2996756435814539,1249.92,18,atm,fuel,6,1780.45,0
2996756435814539,2761.86,15,pos,electronics,4,1780.45,0
2996756435814539,2253.58,12,pos,electronics,3,1780.45,0
2996756435814539,2647.28,22,atm,fuel,3,1780.45,0
2996756435814539,2234.74,10,online,grocery,6,1780.45,0
2996756435814539,1936.68,19,atm,electronics,2,1780.45,0
2996756435814539,2799.67,0,pos,travel,1,1780.45,0
2996756435814539,1772.95,23,atm,grocery,5,1780.45,0
2996756435814539,2015.07,2,online,electronics,5,1780.45,0
2996756435814539,1897.15,21,pos,electronics,6,1780.45,0
2996756435814539,3385.05,8,atm,grocery,2,1780.45,0
8007116588318407,153.6,2,atm,travel,2,367.39,0
8007116588318407,535.06,13,online,travel,4,367.39,0
8007116588318407,480.29,10,online,fuel,1,367.39,0
8007116588318407,490.96,7,online,travel,3,367.39,0
8007116588318407,199.43,9,online,electronics,2,367.39,0
8007116588318407,429.81,4,atm,travel,4,367.39,0
8007116588318407,344.53,1,atm,fuel,6,367.39,0
8007116588318407,588.99,12,pos,fuel,5,367.39,0
8007116588318407,250.61,10,atm,travel,2,367.39,0
8007116588318407,489.1,16,pos,fuel,4,367.39,0
8007116588318407,263.14,10,online,grocery,3,367.39,0
8007116588318407,474.26,14,atm,electronics,1,367.39,0
8007116588318407,534.52,18,atm,electronics,2,367.39,0
8007116588318407,463.92,23,online,grocery,1,367.39,0
8007116588318407,165.68,19,atm,fuel,5,367.39,0
8007116588318407,413.26,1,online,fuel,4,367.39,0
8007116588318407,326.86,8,online,fuel,4,367.39,0
8007116588318407,184.88,22,pos,electronics,4,367.39,0
8007116588318407,207.55,6,online,electronics,5,367.39,0
8007116588318407,267.47,22,pos,grocery,1,367.39,0
3034226220204002,465.63,6,pos,grocery,6,507.52,0
3034226220204002,286.27,19,online,grocery,2,507.52,0
3034226220204002,684.73,17,pos,electronics,3,507.52,0
3034226220204002,711.63,15,pos,electronics,6,507.52,0
3034226220204002,766.77,13,online,grocery,5,507.52,0
3034226220204002,575.5,5,pos,travel,4,507.52,0
3034226220204002,317.44,3,pos,electronics,1,507.52,0
3034226220204002,597.96,4,pos,electronics,1,507.52,0
3034226220204002,108.04,0,online,grocery,1,507.52,0
3034226220204002,808.26,7,online,fuel,1,507.52,0
3034226220204002,430.73,4,pos,grocery,6,507.52,0
3034226220204002,749.74,16,atm,travel,3,507.52,0
3034226220204002,653.72,8,online,travel,1,507.52,0
3034226220204002,1011.37,13,online,electronics,6,507.52,0
3034226220204002,253.56,9,atm,electronics,5,507.52,0
3034226220204002,547.35,8,online,grocery,6,507.52,1
3034226220204002,184.14,5,online,grocery,5,507.52,0
3034226220204002,647.79,17,online,electronics,6,507.52,1
3034226220204002,254.14,18,pos,fuel,5,507.52,0
3034226220204002,418.2,18,atm,grocery,6,507.52,0
2918987558246418,2455.04,22,pos,electronics,3,1755.83,0
2918987558246418,1399.19,6,atm,travel,1,1755.83,0
2918987558246418,1324.26,14,online,electronics,5,1755.83,0
2918987558246418,1921.81,0,pos,electronics,6,1755.83,0
2918987558246418,689.63,11,pos,travel,3,1755.83,0
2918987558246418,2195.85,4,pos,fuel,4,1755.83,0
2918987558246418,1841.54,3,online,grocery,4,1755.83,0
2918987558246418,2471.93,8,online,grocery,4,1755.83,0
2918987558246418,1910.25,8,online,electronics,5,1755.83,0
2918987558246418,924.8,4,atm,grocery,3,1755.83,0
2918987558246418,3291.9,13,atm,fuel,6,1755.83,0
2918987558246418,2473.83,23,pos,grocery,1,1755.83,0
2918987558246418,2252.8,17,online,travel,3,1755.83,0
2918987558246418,1794.99,14,online,electronics,4,1755.83,0
2918987558246418,2559.71,19,online,fuel,5,1755.83,0
2918987558246418,1413.64,5,pos,travel,5,1755.83,0
2918987558246418,1909.95,0,atm,grocery,6,1755.83,0
2918987558246418,2606.05,14,atm,fuel,5,1755.83,0
2918987558246418,2101.3,16,online,electronics,4,1755.83,0
2918987558246418,2041.01,8,pos,fuel,1,1755.83,0
1332149794304939,1790.58,21,atm,travel,3,1225.06,0
1332149794304939,759.01,4,online,travel,6,1225.06,0
1332149794304939,1912.02,1,pos,electronics,5,1225.06,0
1332149794304939,1630.7,7,pos,fuel,6,1225.06,0
1332149794304939,1258.22,9,online,fuel,1,1225.06,0
1332149794304939,582.8,11,online,grocery,6,1225.06,0
1332149794304939,1551.23,14,atm,fuel,6,1225.06,0
1332149794304939,1770.73,13,atm,electronics,2,1225.06,0
1332149794304939,39.19,5,atm,electronics,6,1225.06,0
1332149794304939,1343.81,22,pos,travel,1,1225.06,0
1332149794304939,1775.76,6,pos,grocery,1,1225.06,0
1332149794304939,860.41,17,pos,travel,4,1225.06,0
1332149794304939,686.18,19,pos,grocery,1,1225.06,0
1332149794304939,652.9,7,online,grocery,3,1225.06,0
1332149794304939,721.72,20,online,fuel,1,1225.06,0
1332149794304939,1636.45,1,pos,travel,6,1225.06,0
1332149794304939,1172.78,19,atm,electronics,5,1225.06,0
1332149794304939,1853.28,6,atm,grocery,4,1225.06,0
1332149794304939,2053.26,10,pos,travel,4,1225.06,0
1332149794304939,1176.85,5,online,travel,1,1225.06,0
1996972736278262,590.43,5,atm,electronics,4,618.24,0
1996972736278262,887.67,8,pos,electronics,5,618.24,0
1996972736278262,714.98,23,pos,travel,3,618.24,0
1996972736278262,284.95,14,online,fuel,3,618.24,0
1996972736278262,1081.02,10,pos,grocery,1,618.24,0
1996972736278262,577.66,19,atm,grocery,6,618.24,0
1996972736278262,528.8,12,atm,electronics,1,618.24,0
1996972736278262,582.98,23,online,electronics,2,618.24,0
1996972736278262,438.44,22,atm,electronics,2,618.24,0
1996972736278262,278.58,1,atm,fuel,2,618.24,0
1996972736278262,981.92,3,online,grocery,3,618.24,0
1996972736278262,744.89,16,atm,grocery,3,618.24,0
1996972736278262,683.9,12,atm,travel,5,618.24,0
1996972736278262,341.74,20,atm,grocery,4,618.24,0
1996972736278262,973.85,16,atm,electronics,1,618.24,0
1996972736278262,307.32,16,atm,fuel,4,618.24,0
1996972736278262,140.49,14,atm,grocery,6,618.24,0
1996972736278262,969.06,11,pos,fuel,1,618.24,0
1996972736278262,106.45,3,pos,travel,5,618.24,0
1996972736278262,235.69,20,online,electronics,4,618.24,0
5868613415178853,1684.73,3,online,grocery,2,1536.18,0
5868613415178853,1278.83,1,online,travel,5,1536.18,0
5868613415178853,964.16,13,online,grocery,6,1536.18,1
5868613415178853,919.99,16,pos,grocery,2,1536.18,0
5868613415178853,1226.98,10,online,fuel,2,1536.18,0
5868613415178853,1567.72,15,online,travel,1,1536.18,0
5868613415178853,1831.68,16,online,grocery,3,1536.18,0
5868613415178853,2668.21,3,pos,fuel,5,1536.18,0
5868613415178853,2518.04,4,pos,grocery,6,1536.18,0
5868613415178853,1082.58,18,pos,travel,3,1536.18,0
5868613415178853,1963.85,6,atm,electronics,6,1536.18,0
5868613415178853,1987.58,10,online,fuel,6,1536.18,0
5868613415178853,1951.72,7,online,fuel,3,1536.18,0
5868613415178853,4605.87,17,online,fuel,3,1536.18,1
5868613415178853,1671.92,5,online,travel,2,1536.18,0
5868613415178853,1260.58,11,online,fuel,5,1536.18,1
5868613415178853,1543.61,3,atm,grocery,2,1536.18,0
5868613415178853,477.0,12,atm,electronics,4,1536.18,0
5868613415178853,1458.64,6,atm,grocery,4,1536.18,0
5868613415178853,1072.39,19,atm,travel,5,1536.18,0
1958378714575023,387.33,3,atm,travel,4,396.16,0
1958378714575023,332.07,15,atm,grocery,1,396.16,0
1958378714575023,549.58,22,online,grocery,3,396.16,0
1958378714575023,756.0,13,pos,grocery,3,396.16,0
1958378714575023,601.83,3,pos,grocery,5,396.16,0
1958378714575023,566.31,22,pos,fuel,2,396.16,0
1958378714575023,96.53,4,pos,electronics,1,396.16,0
1958378714575023,254.55,4,online,travel,5,396.16,1
1958378714575023,69.16,8,atm,fuel,2,396.16,0
1958378714575023,655.27,23,pos,grocery,3,396.16,0
1958378714575023,280.98,4,online,electronics,3,396.16,0
1958378714575023,653.46,13,atm,grocery,1,396.16,0
1958378714575023,444.4,5,pos,travel,4,396.16,0
1958378714575023,376.44,18,online,fuel,1,396.16,0
1958378714575023,479.33,6,atm,electronics,5,396.16,0
1958378714575023,557.8,2,atm,travel,6,396.16,0
1958378714575023,888.32,0,online,travel,5,396.16,1
1958378714575023,172.82,15,atm,electronics,2,396.16,0
1958378714575023,617.73,12,atm,grocery,5,396.16,0
1958378714575023,517.75,20,pos,fuel,5,396.16,0
1456767469502781,94.98,17,atm,grocery,3,1850.6,0
1456767469502781,1802.25,9,online,travel,1,1850.6,0
1456767469502781,1128.62,23,online,electronics,6,1850.6,0
1456767469502781,3889.49,14,online,grocery,2,1850.6,0
1456767469502781,1315.05,18,pos,travel,1,1850.6,0
